Order ID,Customer Name,Email,Country,Currency,Product SKU,Product Description,Quantity,Unit Price,Total Price,Order Date,Shipping Fee,Delivery Status,Delivery Date,Payment Method,Notes,Unnamed: 0,Delivery_Date_Error,Recalc Total Price,Total_Price_Mismatch,Order Validity
ORD17178,王伟,王伟@hotmail.com,Deutschland,JPY,999,USB-C Cable,1,40.0,,2023-05-12,7.0,In Transit,2023-05-22,paypal,,1405,False,47.0,False,Valid
ORD10219,Carlos Diaz,carlosdiaz@yahoo.com,USA,$,345,USB-C Cable,2,25.0,,2023-05-12,,Other,2023-05-14,Credit Curd,,1412,False,,False,Valid
,Jane Smith,janesmith@gmail.com,United States,£,678,Laptop Bag,1,25.0,,2023-05-12,,Delivered,2023-05-17,PayPal,,1417,False,,False,Valid
ORD10771,Jane Smith,janesmith@hotmail.com,DE,JPY,234,Wireless Mouse,1,25.0,,2023-05-12,7.0,Other,2023-05-17,PayPal,,1429,False,32.0,False,Valid
ORD1392,Marie Curie,mariecurie@yahoo.com,USA,€,678,USB-C Cable,2,40.0,,2023-05-12,,Delivered,2023-05-22,PayPal,,1450,False,,False,Valid
ORD11122,Marie Curie,mariecurie@outlook.com,DE,JPY,345,Wireless Mouse,2,40.0,,2023-05-12,-3.0,Other,2023-05-14,Credit Curd,,1454,False,77.0,False,Valid
ORD7306,Marie Curie,mariecurie@yahoo.com,USA,£,123,USB-C Cable,3,25.0,,2023-05-12,5.0,Delivered,2023-05-17,Cash on deliv,Delayed! 😡,1460,False,80.0,False,Valid
ORD17726,Marie Curie,mariecurie@outlook.com,Germany,JPY,123,Gaming Chair,1,40.0,,2023-05-12,,Other,2023-05-14,Cash on deliv,,1474,False,,False,Valid
ORD14127,Jane Smith,janesmith@gmail.com,UK,€,234,Wireless Mouse,2,25.0,,2023-05-12,5.0,In Transit,2023-05-17,credit card,,1481,False,55.0,False,Valid
ORD4821,王伟,王伟@outlook.com,DE,USD,999,Gaming Chair,2,25.0,,2023-05-12,,Other,2023-05-22,PayPal,Delayed! 😡,1483,False,,False,Valid
ORD14722,Anna Müller,annamüller@gmail.com,DE,$,345,Gaming Chair,3,25.0,,2023-05-12,,In Transit,2023-05-22,PayPal,,1489,False,,False,Valid
ORD14506,Jane Smith,janesmith@gmail.com,DE,USD,678,Smartphone,1,25.0,,2023-05-12,-3.0,Cancelled,2023-05-14,paypal,Delayed! 😡,1492,False,22.0,False,Valid
ORD19760,Jane Smith,janesmith@outlook.com,United Kingdom,€,678,Smartphone,3,40.0,,2023-05-12,,Other,2023-05-22,Cash on deliv,Delayed! 😡,1495,False,,False,Valid
ORD4978,John Doe,johndoe@outlook.com,United Kingdom,£,999,Smartphone,3,40.0,,2023-05-12,7.0,Delivered,2023-05-14,PayPal,,1501,False,127.0,False,Valid
ORD18376,Jane Smith,janesmith@hotmail.com,USA,USD,234,USB-C Cable,1,25.0,,2023-05-12,5.0,In Transit,2023-05-14,Cash on deliv,Excellent 👍,1507,False,30.0,False,Valid
,Carlos Diaz,carlosdiaz@outlook.com,Germany,USD,345,Smartphone,1,25.0,,2023-05-12,,In Transit,2023-05-17,Credit Curd,,1520,False,,False,Valid
ORD9973,Carlos Diaz,carlosdiaz@hotmail.com,Germany,USD,345,Gaming Chair,2,25.0,,2023-05-12,-3.0,Delivered,2023-05-14,Credit Curd,Delayed! 😡,1521,False,47.0,False,Valid
ORD7126,Jane Smith,janesmith@yahoo.com,UK,€,999,Gaming Chair,1,40.0,,2023-05-12,,Delivered,2023-05-17,paypal,<div>Hurry</div>,1539,False,,False,Valid
ORD1493,John Doe,johndoe@outlook.com,DE,€,234,Gaming Chair,1,40.0,,2023-05-12,,Other,2023-05-22,Credit Curd,,1547,False,,False,Valid
ORD14505,Marie Curie,mariecurie@hotmail.com,USA,JPY,123,Laptop Bag,3,25.0,,2023-05-12,5.0,In Transit,2023-05-17,paypal,,1549,False,80.0,False,Valid
,王伟,王伟@gmail.com,Germany,JPY,123,Laptop Bag,3,40.0,,2023-05-12,7.0,In Transit,2023-05-22,Credit Curd,,1555,False,127.0,False,Valid
ORD3599,王伟,王伟@yahoo.com,United States,$,234,Smartphone,2,40.0,,2023-05-12,7.0,Delivered,2023-05-22,Cash on deliv,Excellent 👍,1571,False,87.0,False,Valid
,Carlos Diaz,carlosdiaz@hotmail.com,UK,$,678,Wireless Mouse,2,40.0,,2023-05-12,,In Transit,2023-05-14,Credit Curd,Excellent 👍,1584,False,,False,Valid
ORD15299,Jane Smith,janesmith@gmail.com,USA,JPY,678,USB-C Cable,1,25.0,,2023-05-12,-3.0,Delivered,2023-05-14,paypal,Delayed! 😡,1604,False,22.0,False,Valid
ORD4526,Carlos Diaz,carlosdiaz@outlook.com,United Kingdom,£,234,Laptop Bag,3,40.0,,2023-05-12,,Delivered,2023-05-22,Cash on deliv,Excellent 👍,1624,False,,False,Valid
ORD16341,Anna Müller,annamüller@gmail.com,DE,£,678,Laptop Bag,3,25.0,,2023-05-12,-3.0,In Transit,2023-05-22,PayPal,Delayed! 😡,1630,False,72.0,False,Valid
ORD19525,Marie Curie,mariecurie@gmail.com,United States,USD,678,Laptop Bag,3,25.0,,2023-05-12,-3.0,Delivered,2023-05-14,paypal,<div>Hurry</div>,1631,False,72.0,False,Valid
ORD5292,Marie Curie,mariecurie@outlook.com,United States,€,234,Smartphone,3,40.0,,2023-05-12,7.0,In Transit,2023-05-17,credit card,Delayed! 😡,1648,False,127.0,False,Valid
ORD18471,John Doe,johndoe@yahoo.com,United States,$,123,USB-C Cable,2,40.0,,2023-05-12,7.0,In Transit,2023-05-17,Credit Curd,Delayed! 😡,1649,False,87.0,False,Valid
,Anna Müller,annamüller@yahoo.com,UK,JPY,123,Smartphone,1,25.0,,2023-05-12,5.0,Delivered,2023-05-17,paypal,Delayed! 😡,1666,False,30.0,False,Valid
,王伟,王伟@yahoo.com,USA,€,345,Wireless Mouse,1,40.0,,2023-05-12,-3.0,Cancelled,2023-05-17,PayPal,<div>Hurry</div>,1671,False,37.0,False,Valid
ORD3255,王伟,王伟@yahoo.com,USA,$,345,USB-C Cable,3,40.0,,2023-05-12,,In Transit,2023-05-17,paypal,Delayed! 😡,1682,False,,False,Valid
ORD10864,John Doe,johndoe@hotmail.com,UK,$,123,USB-C Cable,3,40.0,,2023-05-12,5.0,Delivered,2023-05-22,Credit Curd,Excellent 👍,1687,False,125.0,False,Valid
ORD17648,Anna Müller,annamüller@yahoo.com,Germany,JPY,123,Gaming Chair,3,40.0,,2023-05-12,,Cancelled,2023-05-17,PayPal,,1696,False,,False,Valid
ORD16417,John Doe,johndoe@yahoo.com,Germany,€,234,Gaming Chair,2,25.0,,2023-05-12,,In Transit,2023-05-14,paypal,,1699,False,,False,Valid
ORD9432,Marie Curie,mariecurie@hotmail.com,USA,JPY,234,Wireless Mouse,2,25.0,,2023-05-12,7.0,Delivered,2023-05-14,credit card,,1704,False,57.0,False,Valid
ORD5708,Marie Curie,mariecurie@gmail.com,United Kingdom,USD,234,Gaming Chair,2,25.0,,2023-05-12,,In Transit,2023-05-17,Credit Curd,,1707,False,,False,Valid
,王伟,王伟@yahoo.com,Germany,$,345,Laptop Bag,1,40.0,,2023-05-12,5.0,In Transit,2023-05-17,PayPal,Delayed! 😡,1722,False,45.0,False,Valid
ORD12047,Marie Curie,mariecurie@gmail.com,Deutschland,JPY,345,Laptop Bag,2,25.0,,2023-05-12,7.0,Other,2023-05-22,Credit Curd,Excellent 👍,1730,False,57.0,False,Valid
ORD6356,王伟,王伟@hotmail.com,USA,£,678,USB-C Cable,1,25.0,,2023-05-12,-3.0,Delivered,2023-05-14,PayPal,,1742,False,22.0,False,Valid
ORD11169,Marie Curie,mariecurie@yahoo.com,United Kingdom,£,123,Wireless Mouse,3,40.0,,2023-05-12,7.0,Cancelled,2023-05-14,Cash on deliv,<div>Hurry</div>,1748,False,127.0,False,Valid
ORD13617,Anna Müller,annamüller@gmail.com,United States,€,678,Wireless Mouse,1,40.0,,2023-05-12,-3.0,Other,2023-05-17,PayPal,Excellent 👍,1758,False,37.0,False,Valid
ORD8079,Marie Curie,mariecurie@outlook.com,Germany,$,234,Gaming Chair,2,25.0,,2023-05-12,5.0,Other,2023-05-14,credit card,Delayed! 😡,1769,False,55.0,False,Valid
ORD6287,John Doe,johndoe@outlook.com,DE,$,234,USB-C Cable,1,25.0,,2023-05-12,,In Transit,2023-05-22,paypal,Delayed! 😡,1776,False,,False,Valid
ORD12318,Carlos Diaz,carlosdiaz@gmail.com,Germany,€,678,Laptop Bag,2,40.0,,2023-05-12,5.0,Delivered,2023-05-17,credit card,<div>Hurry</div>,1787,False,85.0,False,Valid
ORD8059,John Doe,johndoe@outlook.com,DE,JPY,678,Laptop Bag,3,40.0,,2023-05-12,,Delivered,2023-05-22,Credit Curd,Delayed! 😡,1796,False,,False,Valid
ORD12490,Carlos Diaz,carlosdiaz@hotmail.com,USA,€,999,USB-C Cable,3,40.0,,2023-05-12,,Cancelled,2023-05-14,PayPal,,1801,False,,False,Valid
ORD16687,王伟,王伟@gmail.com,Deutschland,£,234,USB-C Cable,1,40.0,,2023-05-12,5.0,In Transit,2023-05-22,paypal,Excellent 👍,1809,False,45.0,False,Valid
ORD16078,John Doe,johndoe@hotmail.com,Germany,€,234,Wireless Mouse,1,40.0,,2023-05-12,,Other,2023-05-17,paypal,,1816,False,,False,Valid
ORD3278,Carlos Diaz,carlosdiaz@gmail.com,Deutschland,$,234,Laptop Bag,3,25.0,,2023-05-12,,Delivered,2023-05-22,Credit Curd,<div>Hurry</div>,1822,False,,False,Valid
ORD15328,John Doe,johndoe@yahoo.com,Germany,£,678,USB-C Cable,2,40.0,,2023-05-12,,Cancelled,2023-05-14,paypal,Delayed! 😡,1864,False,,False,Valid
,Anna Müller,annamüller@outlook.com,USA,JPY,999,Gaming Chair,3,25.0,,2023-05-12,5.0,Cancelled,2023-05-14,credit card,Excellent 👍,1882,False,80.0,False,Valid
ORD17487,Anna Müller,annamüller@outlook.com,UK,$,234,USB-C Cable,2,40.0,,2023-05-12,,In Transit,2023-05-22,PayPal,Excellent 👍,1888,False,,False,Valid
ORD16286,王伟,王伟@outlook.com,USA,£,123,Gaming Chair,2,25.0,,2023-05-12,,Delivered,2023-05-17,credit card,Excellent 👍,1912,False,,False,Valid
ORD4010,John Doe,johndoe@gmail.com,DE,JPY,678,Laptop Bag,1,40.0,,2023-05-12,7.0,In Transit,2023-05-22,paypal,,1923,False,47.0,False,Valid
ORD11931,Anna Müller,annamüller@yahoo.com,United Kingdom,€,345,Wireless Mouse,2,25.0,,2023-05-12,,In Transit,2023-05-22,Cash on deliv,,1964,False,,False,Valid
ORD13069,Anna Müller,annamüller@hotmail.com,USA,£,234,Gaming Chair,1,40.0,,2023-05-12,-3.0,In Transit,2023-05-14,credit card,Delayed! 😡,1968,False,37.0,False,Valid
ORD11525,Marie Curie,mariecurie@hotmail.com,United Kingdom,£,234,Laptop Bag,2,25.0,,2023-05-12,,In Transit,2023-05-22,Credit Curd,,1974,False,,False,Valid
,Jane Smith,janesmith@yahoo.com,USA,€,123,Gaming Chair,3,40.0,,2023-05-12,,In Transit,2023-05-22,PayPal,Excellent 👍,1978,False,,False,Valid
ORD17596,王伟,王伟@hotmail.com,UK,€,234,Wireless Mouse,2,25.0,,2023-05-12,,Delivered,2023-05-17,Cash on deliv,Delayed! 😡,1983,False,,False,Valid
ORD17172,John Doe,johndoe@hotmail.com,USA,USD,234,Smartphone,3,25.0,,2023-05-12,-3.0,Other,2023-05-14,paypal,,1994,False,72.0,False,Valid
ORD6043,王伟,王伟@outlook.com,Deutschland,€,678,USB-C Cable,1,40.0,,2023-05-12,7.0,In Transit,2023-05-14,credit card,,1995,False,47.0,False,Valid
ORD8143,Anna Müller,annamüller@outlook.com,DE,USD,123,USB-C Cable,1,25.0,,2023-05-12,,Cancelled,2023-05-14,paypal,Delayed! 😡,1997,False,,False,Valid
ORD17044,王伟,王伟@yahoo.com,Deutschland,$,999,Wireless Mouse,1,25.0,,2023-05-12,7.0,In Transit,2023-05-14,Credit Curd,Excellent 👍,2026,False,32.0,False,Valid
ORD15387,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,JPY,999,Wireless Mouse,3,25.0,,2023-05-12,5.0,Delivered,2023-05-17,Credit Curd,Excellent 👍,2038,False,80.0,False,Valid
,王伟,王伟@outlook.com,DE,$,345,Gaming Chair,2,25.0,,2023-05-12,7.0,Other,2023-05-14,Cash on deliv,<div>Hurry</div>,2039,False,57.0,False,Valid
ORD9882,Anna Müller,annamüller@yahoo.com,DE,JPY,999,Laptop Bag,3,40.0,,2023-05-12,5.0,In Transit,2023-05-17,paypal,,2040,False,125.0,False,Valid
ORD5116,Anna Müller,annamüller@yahoo.com,USA,£,999,Wireless Mouse,3,40.0,,2023-05-12,-3.0,In Transit,2023-05-22,Cash on deliv,,2049,False,117.0,False,Valid
ORD8142,Anna Müller,annamüller@gmail.com,UK,USD,345,Laptop Bag,1,40.0,,2023-05-12,,In Transit,2023-05-14,credit card,,2051,False,,False,Valid
ORD2555,Carlos Diaz,carlosdiaz@hotmail.com,Deutschland,USD,999,Gaming Chair,1,25.0,,2023-05-12,7.0,In Transit,2023-05-14,Credit Curd,<div>Hurry</div>,2100,False,32.0,False,Valid
ORD10353,Carlos Diaz,carlosdiaz@gmail.com,Germany,USD,345,Smartphone,2,25.0,,2023-05-12,,In Transit,2023-05-17,PayPal,<div>Hurry</div>,2112,False,,False,Valid
,Anna Müller,annamüller@gmail.com,United States,JPY,234,Gaming Chair,1,25.0,,2023-05-12,-3.0,In Transit,2023-05-22,paypal,Excellent 👍,2113,False,22.0,False,Valid
ORD3675,Carlos Diaz,carlosdiaz@outlook.com,USA,£,678,Wireless Mouse,1,25.0,,2023-05-12,5.0,Other,2023-05-22,Credit Curd,Excellent 👍,2132,False,30.0,False,Valid
ORD7961,John Doe,johndoe@gmail.com,USA,JPY,123,Wireless Mouse,3,40.0,,2023-05-12,7.0,In Transit,2023-05-14,Credit Curd,,2148,False,127.0,False,Valid
ORD12464,John Doe,johndoe@gmail.com,United States,USD,123,Gaming Chair,3,25.0,,2023-05-12,5.0,Other,2023-05-14,credit card,,2155,False,80.0,False,Valid
ORD3948,Marie Curie,mariecurie@hotmail.com,Deutschland,€,123,Laptop Bag,1,40.0,,2023-05-12,,Delivered,2023-05-17,Credit Curd,,2166,False,,False,Valid
,Anna Müller,annamüller@outlook.com,Deutschland,€,345,Laptop Bag,3,40.0,,2023-05-12,-3.0,Delivered,2023-05-17,PayPal,,2167,False,117.0,False,Valid
ORD13006,Jane Smith,janesmith@yahoo.com,Deutschland,JPY,678,USB-C Cable,1,25.0,,2023-05-12,,Delivered,2023-05-14,credit card,,2177,False,,False,Valid
ORD7227,Anna Müller,annamüller@hotmail.com,United Kingdom,€,345,Wireless Mouse,3,25.0,,2023-05-12,,In Transit,2023-05-14,credit card,Delayed! 😡,2181,False,,False,Valid
ORD13407,Anna Müller,annamüller@yahoo.com,USA,$,234,USB-C Cable,3,25.0,,2023-05-12,7.0,Other,2023-05-14,Cash on deliv,<div>Hurry</div>,2199,False,82.0,False,Valid
ORD10661,Carlos Diaz,carlosdiaz@gmail.com,USA,€,999,Wireless Mouse,3,25.0,,2023-05-12,,Other,2023-05-14,paypal,<div>Hurry</div>,2215,False,,False,Valid
ORD2196,Anna Müller,annamüller@hotmail.com,Germany,USD,123,Wireless Mouse,2,25.0,,2023-05-12,,In Transit,2023-05-22,Cash on deliv,,2221,False,,False,Valid
ORD14502,John Doe,johndoe@yahoo.com,United Kingdom,JPY,123,Laptop Bag,3,25.0,,2023-05-12,,In Transit,2023-05-14,Cash on deliv,Excellent 👍,2240,False,,False,Valid
ORD5801,Anna Müller,annamüller@gmail.com,Germany,€,678,Gaming Chair,1,40.0,,2023-05-12,,In Transit,2023-05-14,Credit Curd,,2268,False,,False,Valid
ORD14798,Marie Curie,mariecurie@gmail.com,Deutschland,€,345,Gaming Chair,1,40.0,,2023-05-12,,Other,2023-05-22,Credit Curd,,2269,False,,False,Valid
ORD13856,王伟,王伟@yahoo.com,Germany,€,678,Laptop Bag,1,25.0,,2023-05-12,-3.0,Cancelled,2023-05-17,Credit Curd,,2288,False,22.0,False,Valid
ORD5038,Anna Müller,annamüller@yahoo.com,Deutschland,$,234,Smartphone,2,40.0,,2023-05-12,7.0,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,2300,False,87.0,False,Valid
ORD11788,Anna Müller,annamüller@outlook.com,Germany,£,234,Wireless Mouse,1,40.0,,2023-05-12,,In Transit,2023-05-17,paypal,Delayed! 😡,2301,False,,False,Valid
ORD15234,Carlos Diaz,carlosdiaz@gmail.com,United Kingdom,USD,345,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-14,Cash on deliv,Delayed! 😡,2304,False,,False,Valid
ORD18810,王伟,王伟@gmail.com,United Kingdom,$,345,Smartphone,3,40.0,,2023-05-12,,In Transit,2023-05-14,paypal,<div>Hurry</div>,2306,False,,False,Valid
,John Doe,johndoe@hotmail.com,DE,USD,678,Wireless Mouse,1,25.0,,2023-05-12,,Other,2023-05-22,Credit Curd,,2313,False,,False,Valid
ORD18594,Marie Curie,mariecurie@hotmail.com,UK,$,345,Smartphone,2,25.0,,2023-05-12,5.0,In Transit,2023-05-14,Cash on deliv,,2314,False,55.0,False,Valid
ORD10377,王伟,王伟@hotmail.com,United States,€,234,Smartphone,2,40.0,,2023-05-12,,Delivered,2023-05-22,PayPal,,2318,False,,False,Valid
ORD4787,Anna Müller,annamüller@outlook.com,USA,£,234,Wireless Mouse,3,40.0,,2023-05-12,-3.0,In Transit,2023-05-14,credit card,Excellent 👍,2325,False,117.0,False,Valid
ORD11167,Jane Smith,janesmith@yahoo.com,United Kingdom,£,678,USB-C Cable,2,40.0,,2023-05-12,,Cancelled,2023-05-17,paypal,Delayed! 😡,2329,False,,False,Valid
ORD9280,Jane Smith,janesmith@yahoo.com,United Kingdom,$,999,Gaming Chair,3,40.0,,2023-05-12,,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,2331,False,,False,Valid
ORD2694,Jane Smith,janesmith@hotmail.com,United States,JPY,345,Laptop Bag,2,25.0,,2023-05-12,,Other,2023-05-17,paypal,<div>Hurry</div>,2341,False,,False,Valid
ORD11629,John Doe,johndoe@yahoo.com,UK,€,123,Smartphone,1,25.0,,2023-05-12,-3.0,Other,2023-05-17,credit card,,2346,False,22.0,False,Valid
ORD3822,Carlos Diaz,carlosdiaz@hotmail.com,DE,USD,234,Smartphone,3,25.0,,2023-05-12,-3.0,Other,2023-05-17,PayPal,,2371,False,72.0,False,Valid
ORD16622,Marie Curie,mariecurie@yahoo.com,USA,USD,123,Wireless Mouse,2,25.0,,2023-05-12,-3.0,In Transit,2023-05-22,credit card,<div>Hurry</div>,2380,False,47.0,False,Valid
,王伟,王伟@gmail.com,UK,USD,345,USB-C Cable,1,25.0,,2023-05-12,-3.0,Other,2023-05-14,credit card,,2387,False,22.0,False,Valid
ORD16615,Jane Smith,janesmith@hotmail.com,Deutschland,£,123,USB-C Cable,2,25.0,,2023-05-12,,Delivered,2023-05-17,Cash on deliv,,2400,False,,False,Valid
ORD8818,Carlos Diaz,carlosdiaz@gmail.com,UK,JPY,234,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-22,PayPal,,2409,False,,False,Valid
ORD3643,王伟,王伟@hotmail.com,DE,£,234,Smartphone,2,40.0,,2023-05-12,5.0,Other,2023-05-22,Credit Curd,,2427,False,85.0,False,Valid
ORD13184,Jane Smith,janesmith@gmail.com,DE,JPY,123,Wireless Mouse,2,25.0,,2023-05-12,,In Transit,2023-05-17,credit card,,2428,False,,False,Valid
ORD16265,Anna Müller,annamüller@yahoo.com,United States,JPY,234,Wireless Mouse,1,25.0,,2023-05-12,-3.0,In Transit,2023-05-17,PayPal,Delayed! 😡,2432,False,22.0,False,Valid
,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,€,678,Smartphone,3,25.0,,2023-05-12,,Cancelled,2023-05-17,Cash on deliv,,2466,False,,False,Valid
ORD12778,Carlos Diaz,carlosdiaz@hotmail.com,DE,€,234,USB-C Cable,1,25.0,,2023-05-12,,In Transit,2023-05-22,credit card,Delayed! 😡,2470,False,,False,Valid
ORD18814,王伟,王伟@outlook.com,United Kingdom,£,999,Gaming Chair,2,40.0,,2023-05-12,-3.0,In Transit,2023-05-17,Cash on deliv,<div>Hurry</div>,2476,False,77.0,False,Valid
ORD19577,Anna Müller,annamüller@hotmail.com,Deutschland,€,123,Laptop Bag,1,25.0,,2023-05-12,7.0,Other,2023-05-17,credit card,<div>Hurry</div>,2483,False,32.0,False,Valid
ORD15592,王伟,王伟@gmail.com,Deutschland,€,678,USB-C Cable,2,40.0,,2023-05-12,-3.0,Delivered,2023-05-17,Credit Curd,,2490,False,77.0,False,Valid
ORD9059,Carlos Diaz,carlosdiaz@hotmail.com,United States,JPY,999,USB-C Cable,3,40.0,,2023-05-12,,In Transit,2023-05-14,credit card,Excellent 👍,2494,False,,False,Valid
ORD15092,Jane Smith,janesmith@yahoo.com,United States,$,234,Wireless Mouse,2,25.0,,2023-05-12,-3.0,Cancelled,2023-05-22,Cash on deliv,Delayed! 😡,2498,False,47.0,False,Valid
,Anna Müller,annamüller@yahoo.com,Germany,USD,234,Gaming Chair,1,25.0,,2023-05-12,,Cancelled,2023-05-22,credit card,,2507,False,,False,Valid
,Jane Smith,janesmith@gmail.com,UK,€,345,Gaming Chair,2,25.0,,2023-05-12,7.0,Delivered,2023-05-17,Credit Curd,,2528,False,57.0,False,Valid
ORD12613,Anna Müller,annamüller@hotmail.com,Deutschland,€,678,Smartphone,1,25.0,,2023-05-12,5.0,Other,2023-05-17,credit card,,2533,False,30.0,False,Valid
ORD16801,Carlos Diaz,carlosdiaz@gmail.com,United Kingdom,£,123,USB-C Cable,1,25.0,,2023-05-12,-3.0,In Transit,2023-05-17,paypal,Delayed! 😡,2539,False,22.0,False,Valid
ORD5714,Anna Müller,annamüller@hotmail.com,Deutschland,USD,678,Smartphone,1,40.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,<div>Hurry</div>,2550,False,,False,Valid
ORD6000,John Doe,johndoe@hotmail.com,Germany,$,678,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-22,Credit Curd,,2552,False,,False,Valid
ORD5457,Carlos Diaz,carlosdiaz@outlook.com,United Kingdom,$,999,Smartphone,1,25.0,,2023-05-12,5.0,In Transit,2023-05-22,paypal,,2566,False,30.0,False,Valid
ORD2181,Carlos Diaz,carlosdiaz@hotmail.com,USA,USD,234,Smartphone,2,25.0,,2023-05-12,,In Transit,2023-05-17,Credit Curd,,2568,False,,False,Valid
ORD10154,王伟,王伟@hotmail.com,Germany,JPY,678,Laptop Bag,3,40.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,Delayed! 😡,2576,False,,False,Valid
ORD9813,王伟,王伟@outlook.com,United Kingdom,USD,123,USB-C Cable,1,40.0,,2023-05-12,,In Transit,2023-05-17,PayPal,,2601,False,,False,Valid
ORD4771,王伟,王伟@gmail.com,DE,USD,123,Laptop Bag,2,25.0,,2023-05-12,,Other,2023-05-22,paypal,,2603,False,,False,Valid
ORD4461,John Doe,johndoe@hotmail.com,UK,USD,999,Gaming Chair,3,40.0,,2023-05-12,,Cancelled,2023-05-17,paypal,,2619,False,,False,Valid
ORD1288,Anna Müller,annamüller@gmail.com,United States,£,999,Wireless Mouse,3,40.0,,2023-05-12,7.0,In Transit,2023-05-22,paypal,,2620,False,127.0,False,Valid
ORD13388,王伟,王伟@gmail.com,DE,$,234,Gaming Chair,3,25.0,,2023-05-12,7.0,Cancelled,2023-05-17,Credit Curd,Excellent 👍,2622,False,82.0,False,Valid
ORD14082,Anna Müller,annamüller@gmail.com,UK,€,345,Laptop Bag,3,25.0,,2023-05-12,,Delivered,2023-05-17,PayPal,<div>Hurry</div>,2628,False,,False,Valid
,John Doe,johndoe@yahoo.com,United Kingdom,USD,345,USB-C Cable,3,40.0,,2023-05-12,,Cancelled,2023-05-17,PayPal,,2630,False,,False,Valid
,Marie Curie,mariecurie@outlook.com,United Kingdom,USD,345,Laptop Bag,1,40.0,,2023-05-12,,In Transit,2023-05-22,paypal,,2632,False,,False,Valid
ORD12103,Anna Müller,annamüller@yahoo.com,DE,JPY,234,Smartphone,3,25.0,,2023-05-12,5.0,Delivered,2023-05-22,paypal,Delayed! 😡,2639,False,80.0,False,Valid
ORD18846,John Doe,johndoe@yahoo.com,United Kingdom,JPY,678,Smartphone,1,25.0,,2023-05-12,5.0,Cancelled,2023-05-17,credit card,<div>Hurry</div>,2641,False,30.0,False,Valid
ORD13114,John Doe,johndoe@yahoo.com,USA,$,678,Smartphone,1,40.0,,2023-05-12,,Delivered,2023-05-17,PayPal,Delayed! 😡,2645,False,,False,Valid
ORD13566,Jane Smith,janesmith@yahoo.com,UK,JPY,999,Wireless Mouse,1,40.0,,2023-05-12,,Cancelled,2023-05-17,Cash on deliv,,2649,False,,False,Valid
,Jane Smith,janesmith@outlook.com,UK,USD,999,Gaming Chair,3,25.0,,2023-05-12,,Cancelled,2023-05-22,Credit Curd,Excellent 👍,2661,False,,False,Valid
ORD8195,Jane Smith,janesmith@hotmail.com,UK,$,678,Wireless Mouse,1,25.0,,2023-05-12,,Other,2023-05-14,paypal,Excellent 👍,2670,False,,False,Valid
ORD10258,Jane Smith,janesmith@hotmail.com,United States,$,999,Wireless Mouse,2,25.0,,2023-05-12,5.0,Other,2023-05-14,Cash on deliv,Excellent 👍,2683,False,55.0,False,Valid
ORD17653,Jane Smith,janesmith@gmail.com,Deutschland,£,999,Smartphone,2,25.0,,2023-05-12,5.0,Other,2023-05-14,credit card,,2713,False,55.0,False,Valid
ORD4076,Marie Curie,mariecurie@outlook.com,UK,JPY,345,Gaming Chair,3,40.0,,2023-05-12,7.0,In Transit,2023-05-14,paypal,Excellent 👍,2716,False,127.0,False,Valid
ORD9956,John Doe,johndoe@gmail.com,UK,JPY,678,Smartphone,3,40.0,,2023-05-12,5.0,Cancelled,2023-05-14,PayPal,Delayed! 😡,2721,False,125.0,False,Valid
ORD5818,Marie Curie,mariecurie@outlook.com,DE,£,999,USB-C Cable,1,25.0,,2023-05-12,5.0,Cancelled,2023-05-22,PayPal,Delayed! 😡,2747,False,30.0,False,Valid
ORD5398,王伟,王伟@gmail.com,USA,JPY,678,Wireless Mouse,3,25.0,,2023-05-12,5.0,In Transit,2023-05-22,Cash on deliv,<div>Hurry</div>,2750,False,80.0,False,Valid
ORD6493,Marie Curie,mariecurie@hotmail.com,United Kingdom,JPY,999,Gaming Chair,3,25.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,Delayed! 😡,2760,False,,False,Valid
ORD6012,Carlos Diaz,carlosdiaz@outlook.com,United States,USD,345,Smartphone,1,40.0,,2023-05-12,,Cancelled,2023-05-17,Credit Curd,Excellent 👍,2771,False,,False,Valid
ORD14889,王伟,王伟@yahoo.com,DE,USD,123,Wireless Mouse,2,25.0,,2023-05-12,5.0,In Transit,2023-05-17,credit card,,2787,False,55.0,False,Valid
ORD4068,Anna Müller,annamüller@outlook.com,USA,USD,678,Wireless Mouse,2,25.0,,2023-05-12,7.0,In Transit,2023-05-14,PayPal,Delayed! 😡,2792,False,57.0,False,Valid
ORD3052,Anna Müller,annamüller@outlook.com,USA,$,678,Laptop Bag,3,40.0,,2023-05-12,,Cancelled,2023-05-14,Credit Curd,,2796,False,,False,Valid
,Anna Müller,annamüller@gmail.com,United Kingdom,USD,999,Wireless Mouse,1,25.0,,2023-05-12,,In Transit,2023-05-22,Cash on deliv,<div>Hurry</div>,2802,False,,False,Valid
