Order ID,Customer Name,Email,Country,Currency,Product SKU,Product Description,Quantity,Unit Price,Total Price,Order Date,Shipping Fee,Delivery Status,Delivery Date,Payment Method,Notes,Unnamed: 0,Delivery_Date_Error,Recalc Total Price,Total_Price_Mismatch,Order Validity
ORD5809,Marie Curie,mariecurie@hotmail.com,Deutschland,$,123,Wireless Mouse,2,40.0,,2026-12-01,5.0,Other,2026-12-03,PayPal,Excellent 👍,2210,False,85.0,False,Invalid: Future Date
ORD10661,Carlos Diaz,carlosdiaz@gmail.com,USA,€,999,Wireless Mouse,3,25.0,,2023-05-12,,Other,2023-05-14,paypal,<div>Hurry</div>,2215,False,,False,Valid
,Anna Müller,annamüller@gmail.com,United States,USD,678,Gaming Chair,1,25.0,,2023-05-12,5.0,Delivered,2023-05-11,Cash on deliv,Excellent 👍,2216,True,30.0,False,Invalid: Delivery Date Error
ORD2196,Anna Müller,annamüller@hotmail.com,Germany,USD,123,Wireless Mouse,2,25.0,,2023-05-12,,In Transit,2023-05-22,Cash on deliv,,2221,False,,False,Valid
,Carlos Diaz,carlosdiaz@yahoo.com,Deutschland,USD,999,Wireless Mouse,1,40.0,,2026-12-01,7.0,Other,2026-12-11,paypal,Excellent 👍,2225,False,47.0,False,Invalid: Future Date
ORD14149,John Doe,johndoe@hotmail.com,United States,JPY,678,Smartphone,3,25.0,,2026-12-01,,In Transit,2026-12-03,Cash on deliv,,2228,False,,False,Invalid: Future Date
ORD14502,John Doe,johndoe@yahoo.com,United Kingdom,JPY,123,Laptop Bag,3,25.0,,2023-05-12,,In Transit,2023-05-14,Cash on deliv,Excellent 👍,2240,False,,False,Valid
ORD5801,Anna Müller,annamüller@gmail.com,Germany,€,678,Gaming Chair,1,40.0,,2023-05-12,,In Transit,2023-05-14,Credit Curd,,2268,False,,False,Valid
ORD14798,Marie Curie,mariecurie@gmail.com,Deutschland,€,345,Gaming Chair,1,40.0,,2023-05-12,,Other,2023-05-22,Credit Curd,,2269,False,,False,Valid
,Anna Müller,annamüller@hotmail.com,United States,USD,999,Laptop Bag,3,25.0,,2026-12-01,,Other,2026-11-30,PayPal,,2274,True,,False,Invalid: Future Date
ORD3170,Jane Smith,janesmith@outlook.com,DE,£,999,Laptop Bag,1,40.0,,2026-12-01,7.0,In Transit,2026-12-11,paypal,Delayed! 😡,2277,False,47.0,False,Invalid: Future Date
ORD4577,Anna Müller,annamüller@hotmail.com,United States,JPY,345,Laptop Bag,1,40.0,,2023-05-12,7.0,In Transit,2023-05-11,Cash on deliv,<div>Hurry</div>,2278,True,47.0,False,Invalid: Delivery Date Error
ORD16224,Carlos Diaz,carlosdiaz@outlook.com,Deutschland,JPY,234,Smartphone,3,25.0,,2026-12-01,-3.0,In Transit,2026-12-03,paypal,Delayed! 😡,2279,False,72.0,False,Invalid: Future Date
ORD5855,王伟,王伟@gmail.com,Germany,USD,999,Laptop Bag,2,25.0,,2023-05-12,7.0,Other,2023-05-11,Cash on deliv,,2280,True,57.0,False,Invalid: Delivery Date Error
ORD13856,王伟,王伟@yahoo.com,Germany,€,678,Laptop Bag,1,25.0,,2023-05-12,-3.0,Cancelled,2023-05-17,Credit Curd,,2288,False,22.0,False,Valid
ORD2745,Anna Müller,annamüller@gmail.com,Deutschland,$,999,USB-C Cable,1,40.0,,2023-05-12,,In Transit,2023-05-11,PayPal,Excellent 👍,2292,True,,False,Invalid: Delivery Date Error
ORD6165,Anna Müller,annamüller@gmail.com,DE,$,123,Wireless Mouse,3,25.0,,2026-12-01,7.0,In Transit,2026-11-30,Credit Curd,,2295,True,82.0,False,Invalid: Future Date
ORD5038,Anna Müller,annamüller@yahoo.com,Deutschland,$,234,Smartphone,2,40.0,,2023-05-12,7.0,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,2300,False,87.0,False,Valid
ORD11788,Anna Müller,annamüller@outlook.com,Germany,£,234,Wireless Mouse,1,40.0,,2023-05-12,,In Transit,2023-05-17,paypal,Delayed! 😡,2301,False,,False,Valid
ORD15234,Carlos Diaz,carlosdiaz@gmail.com,United Kingdom,USD,345,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-14,Cash on deliv,Delayed! 😡,2304,False,,False,Valid
ORD18810,王伟,王伟@gmail.com,United Kingdom,$,345,Smartphone,3,40.0,,2023-05-12,,In Transit,2023-05-14,paypal,<div>Hurry</div>,2306,False,,False,Valid
,John Doe,johndoe@hotmail.com,DE,USD,678,Wireless Mouse,1,25.0,,2023-05-12,,Other,2023-05-22,Credit Curd,,2313,False,,False,Valid
ORD18594,Marie Curie,mariecurie@hotmail.com,UK,$,345,Smartphone,2,25.0,,2023-05-12,5.0,In Transit,2023-05-14,Cash on deliv,,2314,False,55.0,False,Valid
ORD10377,王伟,王伟@hotmail.com,United States,€,234,Smartphone,2,40.0,,2023-05-12,,Delivered,2023-05-22,PayPal,,2318,False,,False,Valid
ORD18277,Jane Smith,janesmith@yahoo.com,United States,€,678,Gaming Chair,1,40.0,,2023-05-12,,Delivered,2023-05-11,credit card,,2319,True,,False,Invalid: Delivery Date Error
ORD4787,Anna Müller,annamüller@outlook.com,USA,£,234,Wireless Mouse,3,40.0,,2023-05-12,-3.0,In Transit,2023-05-14,credit card,Excellent 👍,2325,False,117.0,False,Valid
ORD11167,Jane Smith,janesmith@yahoo.com,United Kingdom,£,678,USB-C Cable,2,40.0,,2023-05-12,,Cancelled,2023-05-17,paypal,Delayed! 😡,2329,False,,False,Valid
ORD9280,Jane Smith,janesmith@yahoo.com,United Kingdom,$,999,Gaming Chair,3,40.0,,2023-05-12,,Delivered,2023-05-14,Credit Curd,<div>Hurry</div>,2331,False,,False,Valid
ORD9845,Marie Curie,mariecurie@outlook.com,USA,£,999,USB-C Cable,2,40.0,,2023-05-12,7.0,Cancelled,2023-05-11,credit card,<div>Hurry</div>,2336,True,87.0,False,Invalid: Delivery Date Error
ORD2694,Jane Smith,janesmith@hotmail.com,United States,JPY,345,Laptop Bag,2,25.0,,2023-05-12,,Other,2023-05-17,paypal,<div>Hurry</div>,2341,False,,False,Valid
ORD11629,John Doe,johndoe@yahoo.com,UK,€,123,Smartphone,1,25.0,,2023-05-12,-3.0,Other,2023-05-17,credit card,,2346,False,22.0,False,Valid
ORD6774,John Doe,johndoe@hotmail.com,USA,€,234,USB-C Cable,1,40.0,,2023-05-12,,Other,2023-05-11,Cash on deliv,,2352,True,,False,Invalid: Delivery Date Error
ORD1109,Marie Curie,mariecurie@gmail.com,DE,JPY,678,Laptop Bag,1,40.0,,2023-05-12,5.0,Delivered,2023-05-11,paypal,<div>Hurry</div>,2354,True,45.0,False,Invalid: Delivery Date Error
ORD19274,John Doe,johndoe@yahoo.com,Germany,$,678,Gaming Chair,3,25.0,,2026-12-01,,Other,2026-12-06,paypal,,2358,False,,False,Invalid: Future Date
ORD3822,Carlos Diaz,carlosdiaz@hotmail.com,DE,USD,234,Smartphone,3,25.0,,2023-05-12,-3.0,Other,2023-05-17,PayPal,,2371,False,72.0,False,Valid
ORD7413,Marie Curie,mariecurie@gmail.com,DE,JPY,234,Wireless Mouse,3,40.0,,2026-12-01,7.0,Delivered,2026-11-30,credit card,,2372,True,127.0,False,Invalid: Future Date
ORD5882,Carlos Diaz,carlosdiaz@outlook.com,United Kingdom,$,345,Wireless Mouse,2,40.0,,2023-05-12,,Cancelled,2023-05-11,credit card,,2375,True,,False,Invalid: Delivery Date Error
ORD16622,Marie Curie,mariecurie@yahoo.com,USA,USD,123,Wireless Mouse,2,25.0,,2023-05-12,-3.0,In Transit,2023-05-22,credit card,<div>Hurry</div>,2380,False,47.0,False,Valid
ORD7904,Carlos Diaz,carlosdiaz@yahoo.com,DE,JPY,678,Laptop Bag,1,25.0,,2026-12-01,5.0,Delivered,2026-12-11,Cash on deliv,Delayed! 😡,2382,False,30.0,False,Invalid: Future Date
ORD13701,王伟,王伟@gmail.com,USA,JPY,999,Smartphone,2,40.0,,2023-05-12,7.0,Delivered,2023-05-11,Credit Curd,,2384,True,87.0,False,Invalid: Delivery Date Error
,Carlos Diaz,carlosdiaz@gmail.com,United Kingdom,USD,345,USB-C Cable,3,25.0,,2026-12-01,5.0,Delivered,2026-12-11,Cash on deliv,Excellent 👍,2386,False,80.0,False,Invalid: Future Date
,王伟,王伟@gmail.com,UK,USD,345,USB-C Cable,1,25.0,,2023-05-12,-3.0,Other,2023-05-14,credit card,,2387,False,22.0,False,Valid
ORD14393,John Doe,johndoe@yahoo.com,Germany,€,123,Gaming Chair,1,25.0,,2026-12-01,5.0,In Transit,2026-12-03,credit card,<div>Hurry</div>,2390,False,30.0,False,Invalid: Future Date
ORD17509,Anna Müller,annamüller@gmail.com,United Kingdom,JPY,123,Laptop Bag,1,40.0,,2026-12-01,,Other,2026-12-11,Credit Curd,Delayed! 😡,2391,False,,False,Invalid: Future Date
ORD6781,王伟,王伟@gmail.com,UK,$,123,Smartphone,1,40.0,,2026-12-01,5.0,Delivered,2026-11-30,paypal,Excellent 👍,2399,True,45.0,False,Invalid: Future Date
ORD16615,Jane Smith,janesmith@hotmail.com,Deutschland,£,123,USB-C Cable,2,25.0,,2023-05-12,,Delivered,2023-05-17,Cash on deliv,,2400,False,,False,Valid
ORD13586,王伟,王伟@gmail.com,USA,£,123,Wireless Mouse,2,25.0,,2026-12-01,5.0,In Transit,2026-12-06,PayPal,<div>Hurry</div>,2401,False,55.0,False,Invalid: Future Date
ORD3688,Jane Smith,janesmith@yahoo.com,United Kingdom,USD,123,Wireless Mouse,1,25.0,,2026-12-01,,Other,2026-12-11,Cash on deliv,,2405,False,,False,Invalid: Future Date
ORD8818,Carlos Diaz,carlosdiaz@gmail.com,UK,JPY,234,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-22,PayPal,,2409,False,,False,Valid
,王伟,王伟@yahoo.com,Deutschland,$,345,Wireless Mouse,3,40.0,,2023-05-12,,Delivered,2023-05-11,paypal,<div>Hurry</div>,2426,True,,False,Invalid: Delivery Date Error
ORD3643,王伟,王伟@hotmail.com,DE,£,234,Smartphone,2,40.0,,2023-05-12,5.0,Other,2023-05-22,Credit Curd,,2427,False,85.0,False,Valid
ORD13184,Jane Smith,janesmith@gmail.com,DE,JPY,123,Wireless Mouse,2,25.0,,2023-05-12,,In Transit,2023-05-17,credit card,,2428,False,,False,Valid
ORD16265,Anna Müller,annamüller@yahoo.com,United States,JPY,234,Wireless Mouse,1,25.0,,2023-05-12,-3.0,In Transit,2023-05-17,PayPal,Delayed! 😡,2432,False,22.0,False,Valid
ORD8634,Jane Smith,janesmith@outlook.com,USA,JPY,123,Gaming Chair,3,25.0,,2023-05-12,,Other,2023-05-11,Credit Curd,<div>Hurry</div>,2439,True,,False,Invalid: Delivery Date Error
ORD18725,Anna Müller,annamüller@yahoo.com,UK,£,999,Gaming Chair,3,25.0,,2026-12-01,,In Transit,2026-12-06,credit card,<div>Hurry</div>,2441,False,,False,Invalid: Future Date
ORD13768,王伟,王伟@gmail.com,Deutschland,£,234,Wireless Mouse,2,40.0,,2023-05-12,-3.0,In Transit,2023-05-11,paypal,<div>Hurry</div>,2447,True,77.0,False,Invalid: Delivery Date Error
ORD4363,John Doe,johndoe@yahoo.com,Germany,$,345,USB-C Cable,3,25.0,,2026-12-01,7.0,Other,2026-12-11,paypal,,2449,False,82.0,False,Invalid: Future Date
ORD6819,王伟,王伟@gmail.com,Deutschland,€,123,Laptop Bag,1,40.0,,2026-12-01,,In Transit,2026-12-03,Cash on deliv,,2451,False,,False,Invalid: Future Date
,Anna Müller,annamüller@hotmail.com,UK,USD,345,Gaming Chair,1,25.0,,2023-05-12,7.0,In Transit,2023-05-11,PayPal,,2452,True,32.0,False,Invalid: Delivery Date Error
ORD15635,王伟,王伟@yahoo.com,Deutschland,€,345,Laptop Bag,1,25.0,,2026-12-01,,Cancelled,2026-12-03,credit card,Excellent 👍,2455,False,,False,Invalid: Future Date
ORD12015,Anna Müller,annamüller@hotmail.com,United Kingdom,USD,999,Wireless Mouse,2,25.0,,2023-05-12,7.0,Other,2023-05-11,PayPal,Delayed! 😡,2457,True,57.0,False,Invalid: Delivery Date Error
ORD5380,John Doe,johndoe@gmail.com,UK,JPY,999,Laptop Bag,2,25.0,,2023-05-12,,Other,2023-05-11,Cash on deliv,,2460,True,,False,Invalid: Delivery Date Error
,Carlos Diaz,carlosdiaz@hotmail.com,United Kingdom,€,678,Smartphone,3,25.0,,2023-05-12,,Cancelled,2023-05-17,Cash on deliv,,2466,False,,False,Valid
ORD12778,Carlos Diaz,carlosdiaz@hotmail.com,DE,€,234,USB-C Cable,1,25.0,,2023-05-12,,In Transit,2023-05-22,credit card,Delayed! 😡,2470,False,,False,Valid
ORD18814,王伟,王伟@outlook.com,United Kingdom,£,999,Gaming Chair,2,40.0,,2023-05-12,-3.0,In Transit,2023-05-17,Cash on deliv,<div>Hurry</div>,2476,False,77.0,False,Valid
ORD11870,Marie Curie,mariecurie@hotmail.com,United Kingdom,USD,345,Wireless Mouse,1,40.0,,2026-12-01,,Cancelled,2026-12-11,paypal,,2479,False,,False,Invalid: Future Date
ORD8826,Carlos Diaz,carlosdiaz@hotmail.com,Germany,€,678,Laptop Bag,2,40.0,,2023-05-12,,Delivered,2023-05-11,Cash on deliv,,2482,True,,False,Invalid: Delivery Date Error
ORD19577,Anna Müller,annamüller@hotmail.com,Deutschland,€,123,Laptop Bag,1,25.0,,2023-05-12,7.0,Other,2023-05-17,credit card,<div>Hurry</div>,2483,False,32.0,False,Valid
ORD15592,王伟,王伟@gmail.com,Deutschland,€,678,USB-C Cable,2,40.0,,2023-05-12,-3.0,Delivered,2023-05-17,Credit Curd,,2490,False,77.0,False,Valid
ORD9059,Carlos Diaz,carlosdiaz@hotmail.com,United States,JPY,999,USB-C Cable,3,40.0,,2023-05-12,,In Transit,2023-05-14,credit card,Excellent 👍,2494,False,,False,Valid
ORD15092,Jane Smith,janesmith@yahoo.com,United States,$,234,Wireless Mouse,2,25.0,,2023-05-12,-3.0,Cancelled,2023-05-22,Cash on deliv,Delayed! 😡,2498,False,47.0,False,Valid
,Anna Müller,annamüller@yahoo.com,Germany,USD,234,Gaming Chair,1,25.0,,2023-05-12,,Cancelled,2023-05-22,credit card,,2507,False,,False,Valid
,王伟,王伟@gmail.com,Germany,£,234,Laptop Bag,1,40.0,,2026-12-01,7.0,Cancelled,2026-11-30,Cash on deliv,Excellent 👍,2517,True,47.0,False,Invalid: Future Date
ORD5301,Carlos Diaz,carlosdiaz@hotmail.com,UK,£,345,Smartphone,2,25.0,,2023-05-12,-3.0,In Transit,2023-05-11,PayPal,Delayed! 😡,2523,True,47.0,False,Invalid: Delivery Date Error
ORD14888,Anna Müller,annamüller@hotmail.com,Germany,$,123,USB-C Cable,2,25.0,,2023-05-12,-3.0,Delivered,2023-05-11,PayPal,,2526,True,47.0,False,Invalid: Delivery Date Error
,Anna Müller,annamüller@gmail.com,United Kingdom,£,999,Laptop Bag,3,40.0,,2026-12-01,5.0,Delivered,2026-11-30,Credit Curd,,2527,True,125.0,False,Invalid: Future Date
,Jane Smith,janesmith@gmail.com,UK,€,345,Gaming Chair,2,25.0,,2023-05-12,7.0,Delivered,2023-05-17,Credit Curd,,2528,False,57.0,False,Valid
ORD6632,王伟,王伟@yahoo.com,Deutschland,$,123,Wireless Mouse,2,25.0,,2026-12-01,-3.0,Other,2026-12-06,PayPal,Excellent 👍,2532,False,47.0,False,Invalid: Future Date
ORD12613,Anna Müller,annamüller@hotmail.com,Deutschland,€,678,Smartphone,1,25.0,,2023-05-12,5.0,Other,2023-05-17,credit card,,2533,False,30.0,False,Valid
ORD6647,Marie Curie,mariecurie@outlook.com,United States,€,234,USB-C Cable,2,25.0,,2026-12-01,5.0,Other,2026-12-06,credit card,Delayed! 😡,2538,False,55.0,False,Invalid: Future Date
ORD16801,Carlos Diaz,carlosdiaz@gmail.com,United Kingdom,£,123,USB-C Cable,1,25.0,,2023-05-12,-3.0,In Transit,2023-05-17,paypal,Delayed! 😡,2539,False,22.0,False,Valid
ORD1645,王伟,王伟@gmail.com,UK,JPY,345,Gaming Chair,3,40.0,,2026-12-01,7.0,Other,2026-12-03,Cash on deliv,,2546,False,127.0,False,Invalid: Future Date
ORD4944,Marie Curie,mariecurie@yahoo.com,UK,€,123,USB-C Cable,1,40.0,,2026-12-01,,In Transit,2026-12-03,paypal,,2549,False,,False,Invalid: Future Date
ORD5714,Anna Müller,annamüller@hotmail.com,Deutschland,USD,678,Smartphone,1,40.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,<div>Hurry</div>,2550,False,,False,Valid
ORD6000,John Doe,johndoe@hotmail.com,Germany,$,678,Smartphone,3,25.0,,2023-05-12,,In Transit,2023-05-22,Credit Curd,,2552,False,,False,Valid
ORD14376,王伟,王伟@yahoo.com,Deutschland,USD,678,Smartphone,1,25.0,,2026-12-01,7.0,In Transit,2026-11-30,paypal,,2562,True,32.0,False,Invalid: Future Date
ORD6571,John Doe,johndoe@yahoo.com,DE,£,999,Gaming Chair,1,40.0,,2026-12-01,5.0,Other,2026-11-30,Cash on deliv,,2564,True,45.0,False,Invalid: Future Date
ORD5457,Carlos Diaz,carlosdiaz@outlook.com,United Kingdom,$,999,Smartphone,1,25.0,,2023-05-12,5.0,In Transit,2023-05-22,paypal,,2566,False,30.0,False,Valid
ORD2181,Carlos Diaz,carlosdiaz@hotmail.com,USA,USD,234,Smartphone,2,25.0,,2023-05-12,,In Transit,2023-05-17,Credit Curd,,2568,False,,False,Valid
,John Doe,johndoe@hotmail.com,UK,JPY,345,USB-C Cable,2,40.0,,2023-05-12,,Delivered,2023-05-11,Cash on deliv,Delayed! 😡,2573,True,,False,Invalid: Delivery Date Error
ORD17870,王伟,王伟@gmail.com,Germany,JPY,999,Wireless Mouse,1,40.0,,2023-05-12,,Delivered,2023-05-11,Cash on deliv,,2574,True,,False,Invalid: Delivery Date Error
ORD10154,王伟,王伟@hotmail.com,Germany,JPY,678,Laptop Bag,3,40.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,Delayed! 😡,2576,False,,False,Valid
ORD18004,John Doe,johndoe@yahoo.com,DE,USD,345,Smartphone,2,40.0,,2023-05-12,5.0,In Transit,2023-05-11,Credit Curd,,2579,True,85.0,False,Invalid: Delivery Date Error
ORD15355,John Doe,johndoe@hotmail.com,USA,JPY,345,Gaming Chair,2,25.0,,2026-12-01,,Delivered,2026-12-11,PayPal,<div>Hurry</div>,2583,False,,False,Invalid: Future Date
ORD9249,Carlos Diaz,carlosdiaz@hotmail.com,Germany,USD,678,Laptop Bag,2,25.0,,2023-05-12,5.0,Delivered,2023-05-11,Credit Curd,,2586,True,55.0,False,Invalid: Delivery Date Error
ORD1168,Marie Curie,mariecurie@hotmail.com,UK,£,678,Gaming Chair,1,40.0,,2023-05-12,,In Transit,2023-05-11,PayPal,,2591,True,,False,Invalid: Delivery Date Error
ORD9813,王伟,王伟@outlook.com,United Kingdom,USD,123,USB-C Cable,1,40.0,,2023-05-12,,In Transit,2023-05-17,PayPal,,2601,False,,False,Valid
ORD4771,王伟,王伟@gmail.com,DE,USD,123,Laptop Bag,2,25.0,,2023-05-12,,Other,2023-05-22,paypal,,2603,False,,False,Valid
ORD15454,Marie Curie,mariecurie@gmail.com,United Kingdom,USD,123,Gaming Chair,3,25.0,,2023-05-12,,Delivered,2023-05-11,Credit Curd,Delayed! 😡,2606,True,,False,Invalid: Delivery Date Error
ORD4461,John Doe,johndoe@hotmail.com,UK,USD,999,Gaming Chair,3,40.0,,2023-05-12,,Cancelled,2023-05-17,paypal,,2619,False,,False,Valid
ORD1288,Anna Müller,annamüller@gmail.com,United States,£,999,Wireless Mouse,3,40.0,,2023-05-12,7.0,In Transit,2023-05-22,paypal,,2620,False,127.0,False,Valid
ORD13388,王伟,王伟@gmail.com,DE,$,234,Gaming Chair,3,25.0,,2023-05-12,7.0,Cancelled,2023-05-17,Credit Curd,Excellent 👍,2622,False,82.0,False,Valid
ORD14082,Anna Müller,annamüller@gmail.com,UK,€,345,Laptop Bag,3,25.0,,2023-05-12,,Delivered,2023-05-17,PayPal,<div>Hurry</div>,2628,False,,False,Valid
,John Doe,johndoe@yahoo.com,United Kingdom,USD,345,USB-C Cable,3,40.0,,2023-05-12,,Cancelled,2023-05-17,PayPal,,2630,False,,False,Valid
ORD14137,Anna Müller,annamüller@hotmail.com,Deutschland,$,123,Laptop Bag,1,40.0,,2023-05-12,5.0,In Transit,2023-05-11,Cash on deliv,,2631,True,45.0,False,Invalid: Delivery Date Error
,Marie Curie,mariecurie@outlook.com,United Kingdom,USD,345,Laptop Bag,1,40.0,,2023-05-12,,In Transit,2023-05-22,paypal,,2632,False,,False,Valid
ORD10225,王伟,王伟@hotmail.com,DE,£,678,USB-C Cable,3,25.0,,2026-12-01,,Cancelled,2026-12-03,PayPal,,2633,False,,False,Invalid: Future Date
ORD17553,Marie Curie,mariecurie@outlook.com,DE,JPY,345,Laptop Bag,3,25.0,,2026-12-01,5.0,Other,2026-12-03,Credit Curd,Excellent 👍,2636,False,80.0,False,Invalid: Future Date
ORD13262,Carlos Diaz,carlosdiaz@gmail.com,Deutschland,$,123,Smartphone,2,40.0,,2023-05-12,7.0,Other,2023-05-11,Credit Curd,Excellent 👍,2637,True,87.0,False,Invalid: Delivery Date Error
ORD12103,Anna Müller,annamüller@yahoo.com,DE,JPY,234,Smartphone,3,25.0,,2023-05-12,5.0,Delivered,2023-05-22,paypal,Delayed! 😡,2639,False,80.0,False,Valid
ORD18846,John Doe,johndoe@yahoo.com,United Kingdom,JPY,678,Smartphone,1,25.0,,2023-05-12,5.0,Cancelled,2023-05-17,credit card,<div>Hurry</div>,2641,False,30.0,False,Valid
ORD13114,John Doe,johndoe@yahoo.com,USA,$,678,Smartphone,1,40.0,,2023-05-12,,Delivered,2023-05-17,PayPal,Delayed! 😡,2645,False,,False,Valid
ORD13566,Jane Smith,janesmith@yahoo.com,UK,JPY,999,Wireless Mouse,1,40.0,,2023-05-12,,Cancelled,2023-05-17,Cash on deliv,,2649,False,,False,Valid
,Carlos Diaz,carlosdiaz@gmail.com,DE,$,999,USB-C Cable,1,40.0,,2026-12-01,-3.0,Cancelled,2026-12-03,PayPal,<div>Hurry</div>,2658,False,37.0,False,Invalid: Future Date
,Jane Smith,janesmith@outlook.com,UK,USD,999,Gaming Chair,3,25.0,,2023-05-12,,Cancelled,2023-05-22,Credit Curd,Excellent 👍,2661,False,,False,Valid
ORD13630,Carlos Diaz,carlosdiaz@gmail.com,UK,$,678,Wireless Mouse,1,40.0,,2023-05-12,-3.0,In Transit,2023-05-11,Credit Curd,<div>Hurry</div>,2667,True,37.0,False,Invalid: Delivery Date Error
ORD8195,Jane Smith,janesmith@hotmail.com,UK,$,678,Wireless Mouse,1,25.0,,2023-05-12,,Other,2023-05-14,paypal,Excellent 👍,2670,False,,False,Valid
ORD6558,Jane Smith,janesmith@gmail.com,Germany,€,345,Wireless Mouse,2,40.0,,2023-05-12,,Delivered,2023-05-11,paypal,,2674,True,,False,Invalid: Delivery Date Error
ORD19734,Anna Müller,annamüller@yahoo.com,Germany,€,234,USB-C Cable,1,25.0,,2023-05-12,5.0,In Transit,2023-05-11,Credit Curd,<div>Hurry</div>,2679,True,30.0,False,Invalid: Delivery Date Error
ORD1777,Jane Smith,janesmith@gmail.com,USA,€,678,Gaming Chair,3,25.0,,2023-05-12,,In Transit,2023-05-11,PayPal,Delayed! 😡,2681,True,,False,Invalid: Delivery Date Error
ORD10258,Jane Smith,janesmith@hotmail.com,United States,$,999,Wireless Mouse,2,25.0,,2023-05-12,5.0,Other,2023-05-14,Cash on deliv,Excellent 👍,2683,False,55.0,False,Valid
ORD12140,John Doe,johndoe@gmail.com,Deutschland,£,678,Gaming Chair,1,25.0,,2026-12-01,5.0,Cancelled,2026-12-11,credit card,Excellent 👍,2687,False,30.0,False,Invalid: Future Date
ORD10114,Carlos Diaz,carlosdiaz@gmail.com,UK,$,999,Smartphone,3,40.0,,2026-12-01,,In Transit,2026-12-11,paypal,Delayed! 😡,2695,False,,False,Invalid: Future Date
ORD10330,王伟,王伟@yahoo.com,United Kingdom,£,678,Gaming Chair,1,40.0,,2023-05-12,7.0,In Transit,2023-05-11,paypal,Delayed! 😡,2701,True,47.0,False,Invalid: Delivery Date Error
ORD19745,John Doe,johndoe@hotmail.com,USA,$,345,Laptop Bag,3,40.0,,2026-12-01,-3.0,Delivered,2026-11-30,credit card,,2711,True,117.0,False,Invalid: Future Date
ORD6082,Carlos Diaz,carlosdiaz@hotmail.com,Germany,USD,678,Smartphone,1,40.0,,2023-05-12,,Cancelled,2023-05-11,PayPal,<div>Hurry</div>,2712,True,,False,Invalid: Delivery Date Error
ORD17653,Jane Smith,janesmith@gmail.com,Deutschland,£,999,Smartphone,2,25.0,,2023-05-12,5.0,Other,2023-05-14,credit card,,2713,False,55.0,False,Valid
ORD4076,Marie Curie,mariecurie@outlook.com,UK,JPY,345,Gaming Chair,3,40.0,,2023-05-12,7.0,In Transit,2023-05-14,paypal,Excellent 👍,2716,False,127.0,False,Valid
ORD9956,John Doe,johndoe@gmail.com,UK,JPY,678,Smartphone,3,40.0,,2023-05-12,5.0,Cancelled,2023-05-14,PayPal,Delayed! 😡,2721,False,125.0,False,Valid
ORD16025,John Doe,johndoe@gmail.com,Germany,€,345,USB-C Cable,1,40.0,,2026-12-01,-3.0,Delivered,2026-12-03,paypal,<div>Hurry</div>,2738,False,37.0,False,Invalid: Future Date
ORD5818,Marie Curie,mariecurie@outlook.com,DE,£,999,USB-C Cable,1,25.0,,2023-05-12,5.0,Cancelled,2023-05-22,PayPal,Delayed! 😡,2747,False,30.0,False,Valid
ORD5398,王伟,王伟@gmail.com,USA,JPY,678,Wireless Mouse,3,25.0,,2023-05-12,5.0,In Transit,2023-05-22,Cash on deliv,<div>Hurry</div>,2750,False,80.0,False,Valid
ORD9080,王伟,王伟@yahoo.com,United Kingdom,£,999,Gaming Chair,2,25.0,,2026-12-01,,Delivered,2026-12-06,Cash on deliv,,2756,False,,False,Invalid: Future Date
ORD13741,王伟,王伟@yahoo.com,DE,€,999,USB-C Cable,2,25.0,,2023-05-12,,Delivered,2023-05-11,PayPal,,2757,True,,False,Invalid: Delivery Date Error
ORD6493,Marie Curie,mariecurie@hotmail.com,United Kingdom,JPY,999,Gaming Chair,3,25.0,,2023-05-12,,Cancelled,2023-05-14,Cash on deliv,Delayed! 😡,2760,False,,False,Valid
ORD2582,Jane Smith,janesmith@outlook.com,DE,$,678,Laptop Bag,1,25.0,,2023-05-12,7.0,In Transit,2023-05-11,PayPal,,2768,True,32.0,False,Invalid: Delivery Date Error
ORD4551,Marie Curie,mariecurie@hotmail.com,Germany,USD,123,Gaming Chair,1,25.0,,2026-12-01,,Cancelled,2026-12-06,credit card,Excellent 👍,2769,False,,False,Invalid: Future Date
ORD6012,Carlos Diaz,carlosdiaz@outlook.com,United States,USD,345,Smartphone,1,40.0,,2023-05-12,,Cancelled,2023-05-17,Credit Curd,Excellent 👍,2771,False,,False,Valid
ORD14889,王伟,王伟@yahoo.com,DE,USD,123,Wireless Mouse,2,25.0,,2023-05-12,5.0,In Transit,2023-05-17,credit card,,2787,False,55.0,False,Valid
ORD1272,Carlos Diaz,carlosdiaz@hotmail.com,United States,£,678,Wireless Mouse,2,25.0,,2023-05-12,5.0,Cancelled,2023-05-11,credit card,,2790,True,55.0,False,Invalid: Delivery Date Error
ORD4068,Anna Müller,annamüller@outlook.com,USA,USD,678,Wireless Mouse,2,25.0,,2023-05-12,7.0,In Transit,2023-05-14,PayPal,Delayed! 😡,2792,False,57.0,False,Valid
